employee_id	entered_at	enter_for
5432	1598288108	call
5432	1598287028	suppliement
92873	1598296628	lunch
2009	1598299328	suppliement
8623	1598282888	call
5432	1598277488	suppliement
1267	1598313308	suppliement
8623	1598272328	payment
9872	1598284328	bathroom
1267	1598296628	suppliement
5432	1598272508	suppliement
8623	1598299328	call
1002	1598276588	suppliement
9823	1598292128	bathroom
1002	1598273708	suppliement
5432	1598313428	bathroom
5432	1598292068	payment
2009	1598280188	call
3478	1598288288	payment
2009	1598272688	call
9823	1598282048	reports
9812	1598305628	lunch
9872	1598273768	payment
9872	1598271728	reports
9872	1598296568	bathroom
9812	1598278928	meeting
3478	1598287328	payment
92873	1598308688	reports
9812	1598293628	payment
1267	1598311988	suppliement
1002	1598312888	reports
1267	1598293388	payment
92873	1598288048	suppliement
3478	1598295848	reports
3478	1598283608	call
2009	1598305808	suppliement
1267	1598277848	reports
3478	1598306468	suppliement
9823	1598312228	payment
5432	1598302688	reports
8623	1598304248	call
8623	1598273888	meeting
3478	1598275148	lunch
2009	1598308928	lunch
9872	1598276828	reports
92873	1598280668	meeting
2009	1598299208	reports
1267	1598311508	lunch
5432	1598293388	suppliement
2009	1598274968	lunch
9812	1598303468	lunch
92873	1598310488	suppliement
92873	1598308688	lunch
92873	1598303528	call
5432	1598304908	reports
9872	1598291408	suppliement
1267	1598284388	lunch
8623	1598301908	call
5432	1598310008	call
92873	1598272028	bathroom
9823	1598284208	bathroom
1267	1598297888	call
3478	1598284808	call
1002	1598273768	payment
1002	1598291348	suppliement
92873	1598271008	reports
9823	1598293088	suppliement
9812	1598276168	reports
2009	1598301248	call
1267	1598287928	call
9872	1598270708	meeting
9872	1598301368	call
2009	1598304188	payment
9812	1598309228	call
9872	1598311928	suppliement
1267	1598305928	lunch
9872	1598283368	suppliement
1267	1598296988	meeting
1002	1598299808	bathroom
1267	1598270828	payment
9872	1598283968	call
8623	1598297108	payment
8623	1598283068	call
9823	1598276348	reports
92873	1598312048	reports
9872	1598310488	call
5432	1598299988	bathroom
1002	1598289548	bathroom
9823	1598301548	meeting
1002	1598292428	call
9823	1598304488	bathroom
92873	1598283968	meeting
9872	1598311448	lunch
9872	1598288768	meeting
1267	1598310728	call
92873	1598310188	lunch
9812	1598282588	bathroom
2009	1598270588	reports
5432	1598307908	suppliement
9823	1598280728	meeting
1002	1598313428	reports
9812	1598278268	reports
2009	1598283368	lunch
5432	1598301488	bathroom
9812	1598309828	lunch
2009	1598301248	meeting
3478	1598272208	suppliement
3478	1598274488	lunch
9872	1598284988	meeting
5432	1598297948	lunch
3478	1598311748	reports
2009	1598291168	suppliement
2009	1598285228	lunch
9823	1598289068	reports
92873	1598278088	suppliement
1267	1598276408	lunch
9823	1598295428	bathroom
3478	1598311928	reports
1267	1598277188	suppliement
92873	1598294348	bathroom
92873	1598271188	payment
1267	1598311148	bathroom
2009	1598304968	call
5432	1598277128	reports
92873	1598311328	bathroom
1267	1598281988	suppliement
92873	1598276768	bathroom
9823	1598288588	lunch
9872	1598312708	meeting
2009	1598273948	reports
3478	1598311148	meeting
1002	1598309948	reports
9823	1598303948	payment
9872	1598312348	reports
1267	1598273768	meeting
1002	1598307788	call
2009	1598294648	reports
9872	1598290088	payment
9872	1598306468	reports
92873	1598312828	payment
3478	1598284208	lunch
9812	1598271068	lunch
5432	1598299508	payment
9812	1598292128	meeting
3478	1598282348	bathroom
3478	1598305928	bathroom
8623	1598292608	reports
1267	1598291108	meeting
9872	1598310848	meeting
8623	1598303948	bathroom
92873	1598301848	payment
9872	1598298128	call
9823	1598304188	reports
3478	1598297408	suppliement
1002	1598283068	bathroom
1267	1598298308	bathroom
1002	1598296148	call
9812	1598304668	payment
5432	1598284508	lunch
1267	1598279888	reports
8623	1598308328	call
9823	1598308748	suppliement
2009	1598272328	payment
9812	1598284508	lunch
9823	1598312528	payment
2009	1598303588	suppliement
3478	1598278268	payment
92873	1598272988	reports
92873	1598286548	reports
9812	1598285048	suppliement
9872	1598298908	call
1002	1598276768	meeting
9823	1598298788	payment
1267	1598298008	payment
3478	1598289188	reports
1002	1598294528	reports
9812	1598311088	call
8623	1598275268	meeting
3478	1598287628	meeting
9812	1598281928	call
9872	1598304248	suppliement
9812	1598311508	bathroom
9872	1598278208	payment
9812	1598300648	reports
9812	1598308028	reports
92873	1598298728	lunch
8623	1598278088	reports
9812	1598301488	payment
9823	1598283728	call
1267	1598282168	suppliement
9872	1598295368	bathroom
5432	1598270528	lunch
3478	1598307848	suppliement
1002	1598300648	payment
9823	1598305148	meeting
9823	1598276708	meeting
8623	1598299448	suppliement
9872	1598286608	payment
1002	1598270408	lunch
9872	1598279048	suppliement
9812	1598313248	reports
9823	1598286608	reports
8623	1598299868	payment
9823	1598290688	call
8623	1598272928	reports
9823	1598301608	meeting
9812	1598306408	lunch
3478	1598301608	payment
9812	1598274308	bathroom
2009	1598295428	meeting
3478	1598293088	reports
92873	1598308208	payment
9872	1598307788	meeting
9823	1598304788	payment
92873	1598297348	call
9823	1598297708	bathroom
9872	1598297828	payment
2009	1598300168	lunch
9812	1598300648	meeting
3478	1598280128	payment
92873	1598310128	bathroom
3478	1598275688	call
3478	1598293868	reports
5432	1598281388	bathroom
5432	1598302268	suppliement
9812	1598289968	lunch
9823	1598294168	lunch
92873	1598313548	reports
2009	1598277188	bathroom
9823	1598275268	reports
92873	1598281328	lunch
1267	1598313548	bathroom
3478	1598313308	reports
2009	1598300588	bathroom
3478	1598278148	bathroom
2009	1598275988	meeting
9823	1598291408	suppliement
1267	1598299688	lunch
2009	1598277068	call
1267	1598270948	payment
1002	1598271368	bathroom
1002	1598275748	lunch
2009	1598278088	lunch
5432	1598300648	lunch
5432	1598279108	bathroom
1267	1598277368	payment
9812	1598280968	lunch
1267	1598288888	meeting
8623	1598291108	meeting
9823	1598277608	suppliement
2009	1598312228	reports
9812	1598309228	lunch
1267	1598282828	lunch
5432	1598283368	payment
1002	1598283668	payment
5432	1598311448	bathroom
2009	1598312708	payment
1267	1598305928	reports
1002	1598276048	call
8623	1598312108	call
8623	1598274128	payment
9823	1598308868	payment
5432	1598304728	bathroom
92873	1598283728	call
2009	1598271248	meeting
9823	1598301368	meeting
5432	1598312468	lunch
9872	1598281148	call
8623	1598273468	meeting
5432	1598286548	reports
3478	1598297048	meeting
1002	1598275328	meeting
1002	1598309768	reports
92873	1598291888	reports
9812	1598276228	payment
1002	1598292608	lunch
1267	1598286488	bathroom
2009	1598311208	reports
1267	1598300288	lunch
8623	1598273588	suppliement
8623	1598284388	meeting
9812	1598289488	call
2009	1598304728	bathroom
1002	1598299508	call
9823	1598283068	lunch
2009	1598300048	lunch
9812	1598275508	call
9872	1598311328	payment
3478	1598310488	bathroom
1267	1598283008	suppliement
5432	1598309648	reports
8623	1598276348	payment
1267	1598272568	call
1267	1598281988	payment
2009	1598311448	meeting
5432	1598293148	reports
9812	1598309348	lunch
2009	1598293148	meeting
92873	1598284808	lunch
9823	1598303528	suppliement
1267	1598273348	suppliement
8623	1598304968	payment
3478	1598280188	payment
3478	1598289428	bathroom
9823	1598304128	suppliement
9812	1598272868	call
92873	1598301848	lunch
3478	1598277668	meeting
5432	1598282528	call
1267	1598285828	lunch
9823	1598271548	meeting
1267	1598283308	suppliement
9812	1598285768	suppliement
2009	1598274428	lunch
9812	1598284748	lunch
1267	1598280488	reports
92873	1598310548	payment
9812	1598308688	meeting
92873	1598310368	payment
5432	1598275988	lunch
92873	1598283968	bathroom
5432	1598305448	lunch
3478	1598310068	reports
9812	1598277308	reports
8623	1598286608	call
3478	1598284448	lunch
92873	1598276408	reports
3478	1598290268	bathroom
9823	1598305088	suppliement
9872	1598311208	reports
2009	1598281208	bathroom
92873	1598277488	lunch
9823	1598294288	meeting
1267	1598300648	bathroom
8623	1598297108	meeting
9872	1598293028	suppliement
3478	1598272688	call
5432	1598292968	reports
8623	1598311508	meeting
9872	1598290808	payment
2009	1598286608	call
9823	1598312708	meeting
8623	1598276828	suppliement
3478	1598292728	reports
9812	1598313128	meeting
1267	1598311568	call
5432	1598272088	call
9812	1598299028	reports
9872	1598296208	call
9872	1598300528	meeting
1267	1598277488	reports
1267	1598299028	lunch
2009	1598272808	payment
9872	1598280788	lunch
9823	1598308748	meeting
1002	1598300168	meeting
9812	1598311988	payment
9812	1598284088	reports
5432	1598300648	reports
3478	1598277668	suppliement
8623	1598296328	reports
2009	1598279108	suppliement
3478	1598287448	payment
92873	1598303288	call
9823	1598298248	bathroom
92873	1598278088	call
1002	1598303588	suppliement
8623	1598305388	meeting
3478	1598304728	payment
92873	1598293028	reports
92873	1598299568	meeting
9823	1598289428	bathroom
92873	1598312588	reports
9812	1598288588	bathroom
9812	1598295848	payment
1267	1598297708	payment
8623	1598272328	reports
2009	1598312528	meeting
1002	1598300708	meeting
9823	1598278388	payment
3478	1598302328	payment
2009	1598280608	payment
5432	1598274608	payment
8623	1598303528	bathroom
8623	1598288948	reports
5432	1598294768	call
9823	1598287028	bathroom
9872	1598292308	call
9872	1598289548	call
5432	1598275508	suppliement
1002	1598271428	payment
9823	1598309888	bathroom
5432	1598305328	lunch
9823	1598281028	bathroom
5432	1598306588	bathroom
3478	1598285348	meeting
9872	1598291528	suppliement
8623	1598275328	call
9812	1598276228	meeting
9812	1598284748	reports
1002	1598305208	suppliement
9872	1598294888	lunch
92873	1598301908	lunch
1267	1598279528	bathroom
5432	1598275748	lunch
92873	1598302268	suppliement
1002	1598304548	payment
2009	1598307488	bathroom
9812	1598312648	lunch
1267	1598283788	payment
3478	1598297588	bathroom
5432	1598288048	payment
3478	1598282348	bathroom
5432	1598288888	payment
1267	1598293808	meeting
3478	1598298368	reports
8623	1598286788	meeting
1267	1598297288	bathroom
1002	1598305688	lunch
9823	1598273468	payment
9812	1598299688	lunch
3478	1598299388	suppliement
2009	1598297888	payment
3478	1598295608	meeting
9812	1598291288	bathroom
1002	1598283128	reports
1002	1598299028	lunch
2009	1598276708	suppliement
9812	1598270648	payment
92873	1598309888	bathroom
1002	1598275988	suppliement
5432	1598311928	suppliement
2009	1598272448	lunch
1002	1598311688	bathroom
9872	1598306828	suppliement
2009	1598303228	call
8623	1598289068	meeting
5432	1598275868	bathroom
9823	1598273468	payment
5432	1598280728	lunch
3478	1598313428	meeting
2009	1598275208	payment
9823	1598276408	call
8623	1598300768	lunch
9872	1598302568	meeting
8623	1598277188	bathroom
8623	1598275028	bathroom
9812	1598310128	call
9823	1598293988	meeting
2009	1598311448	reports
9823	1598271908	payment
9823	1598273468	payment
1267	1598287988	suppliement
92873	1598305568	bathroom
1002	1598282768	meeting
92873	1598289668	bathroom
92873	1598300828	call
1002	1598312168	call
2009	1598311448	suppliement
92873	1598302748	lunch
1267	1598278868	payment
9823	1598272208	payment
92873	1598288828	payment
1267	1598282948	lunch
1267	1598272268	bathroom
92873	1598302448	suppliement
1002	1598280788	suppliement
1267	1598300888	suppliement
5432	1598287388	bathroom
9812	1598305868	reports
9872	1598295488	payment
1002	1598280008	meeting
1002	1598286488	lunch
1002	1598275628	lunch
1002	1598296988	lunch
2009	1598281148	call
9823	1598311208	call
9823	1598272388	bathroom
92873	1598299028	payment
1002	1598303888	call
9872	1598284688	meeting
8623	1598308328	reports
9872	1598276828	call
8623	1598291108	bathroom
92873	1598303288	bathroom
8623	1598270768	meeting
1002	1598283308	payment
8623	1598308388	call
9872	1598295968	suppliement
8623	1598294288	suppliement
3478	1598291528	bathroom
9823	1598313068	reports
2009	1598291108	suppliement
9872	1598298788	reports
1002	1598309168	reports
2009	1598305868	bathroom
9872	1598300768	suppliement
92873	1598294168	bathroom
9812	1598290448	bathroom
2009	1598309948	bathroom
3478	1598310068	meeting
3478	1598284268	lunch
9812	1598276528	lunch
5432	1598276348	reports
8623	1598298848	payment
9823	1598275268	reports
1002	1598312408	meeting
5432	1598294588	suppliement
92873	1598298848	meeting
9823	1598287088	call
1267	1598278748	reports
5432	1598309948	suppliement
2009	1598305628	lunch
1002	1598279108	reports
9872	1598289008	meeting
2009	1598293928	reports
92873	1598303168	suppliement
3478	1598306948	call
9812	1598302388	payment
92873	1598297468	lunch
1267	1598311388	lunch
5432	1598294468	reports
3478	1598285468	bathroom
3478	1598283368	reports
9812	1598290568	call
1267	1598284988	meeting
1002	1598294048	payment
9823	1598305688	suppliement
5432	1598278388	bathroom
92873	1598283548	payment
5432	1598310728	payment
9823	1598286308	meeting
9812	1598277068	bathroom
1267	1598299508	call
9872	1598295308	meeting
3478	1598298548	bathroom
1267	1598287208	suppliement
92873	1598274728	bathroom
92873	1598283548	reports
3478	1598283548	meeting
1267	1598305748	meeting
9872	1598273468	lunch
2009	1598297588	call
8623	1598283368	lunch
9823	1598278208	lunch
5432	1598299448	bathroom
1267	1598280488	bathroom
2009	1598312528	bathroom
9812	1598286608	lunch
2009	1598276408	suppliement
1267	1598301728	suppliement
9823	1598307548	suppliement
92873	1598270768	lunch
92873	1598282348	payment
1002	1598294468	meeting
1002	1598305568	bathroom
9872	1598272748	bathroom
9823	1598310248	payment
9823	1598301968	payment
92873	1598276588	call
1267	1598282048	bathroom
92873	1598298728	payment
8623	1598312108	lunch
3478	1598302028	payment
5432	1598303768	suppliement
9872	1598300048	lunch
1002	1598294288	suppliement
1002	1598292488	bathroom
9872	1598287628	payment
92873	1598292788	bathroom
8623	1598301428	payment
9872	1598286008	call
3478	1598310848	bathroom
92873	1598305508	suppliement
5432	1598293088	lunch
92873	1598300408	suppliement
92873	1598275748	bathroom
2009	1598273168	bathroom
5432	1598300348	reports
1002	1598294108	call
9872	1598309468	call
3478	1598270528	call
3478	1598301368	suppliement
9812	1598302268	reports
9812	1598310248	reports
2009	1598306348	payment
2009	1598312588	call
1267	1598295788	call
5432	1598285888	call
2009	1598287388	payment
1002	1598292608	suppliement
92873	1598279708	meeting
5432	1598284028	meeting
1267	1598296148	suppliement
9812	1598293808	reports
1002	1598294708	meeting
5432	1598311148	reports
92873	1598302748	suppliement
8623	1598299388	suppliement
9823	1598303228	bathroom
1002	1598308748	payment
9823	1598292248	lunch
1002	1598287268	bathroom
92873	1598294348	bathroom
3478	1598274548	payment
9823	1598273168	lunch
9872	1598272028	call
9872	1598305928	bathroom
8623	1598283008	lunch
3478	1598305448	bathroom
1267	1598286488	meeting
9823	1598311748	payment
92873	1598298188	lunch
1267	1598289248	meeting
5432	1598296208	payment
9823	1598293628	reports
92873	1598300408	suppliement
1002	1598307968	payment
9812	1598311628	payment
9823	1598278028	bathroom
3478	1598288768	bathroom
8623	1598296388	payment
9823	1598281688	bathroom
1267	1598280308	suppliement
3478	1598286548	payment
9872	1598301668	meeting
2009	1598290148	payment
9812	1598299148	bathroom
9823	1598306948	suppliement
5432	1598276708	lunch
9823	1598289128	payment
5432	1598277068	reports
9872	1598312048	payment
2009	1598277968	suppliement
92873	1598298788	lunch
2009	1598292608	reports
2009	1598278388	payment
1002	1598296148	lunch
3478	1598309288	payment
9823	1598290148	call
9823	1598276288	call
5432	1598284028	payment
9872	1598279228	payment
8623	1598302028	reports
1002	1598272088	payment
2009	1598304308	lunch
3478	1598309108	meeting
3478	1598285468	call
1002	1598282588	payment
2009	1598301368	reports
3478	1598311508	lunch
1002	1598282228	suppliement
2009	1598297168	bathroom
3478	1598298068	lunch
9823	1598285468	meeting
92873	1598289188	payment
92873	1598281748	reports
9872	1598282288	bathroom
8623	1598289128	lunch
92873	1598301248	payment
9872	1598288108	lunch
1267	1598303888	reports
1002	1598279168	call
1267	1598278448	lunch
1267	1598309888	payment
9823	1598308388	reports
3478	1598298008	reports
5432	1598307368	call
92873	1598311868	meeting
2009	1598293748	meeting
9812	1598279408	lunch
9812	1598286068	suppliement
1002	1598288168	reports
9872	1598276648	reports
92873	1598289068	bathroom
